44 3.7 484 2.1 49 1.2 3.1 99 0 99
45 3.7 484 2.1 49 1.2 3.1 99 0 99
46 3.7 484 2.1 49 1.2 3.1 99 0 99
47 3.7 484 2.1 49 1.2 3.1 99 0 99
48 3.7 484 2.1 49 1.2 3.1 99 0 99
49 3.7 484 2.1 49 1.2 3.1 99 0 99
50 3.7 484 2.1 49 1.2 3.1 99 0 99
51 3.7 484 2.1 49 1.2 3.1 99 0 99
52 3.7 484 2.1 49 1.2 3.1 99 0 99
53 3.7 484 2.1 49 1.2 3.1 99 0 99
54 3.7 484 2.1 49 1.2 3.1 99 0 99
55 3.7 484 2.1 49 1.2 3.1 99 0 99
56 3.7 484 2.1 49 1.2 3.1 99 0 99
57 3.7 484 2.1 49 1.2 3.1 99 0 99
58 3.7 484 2.1 49 1.2 3.1 99 0 99
59 3.7 484 2.1 49 1.2 3.1 99 0 99
60 3.7 484 2.1 49 1.2 3.1 99 0 99
61 3.7 484 2.1 49 1.2 3.1 99 0 99
62 3.7 484 2.1 49 1.2 3.1 99 0 99
63 3.7 484 2.1 49 1.2 3.1 99 0 99
64 3.7 479 2.1 49 1.2 3.1 99 0 99
65 3.7 478 2.1 49 1.2 3.1 99 0 99
66 3.7 478 2.1 49 1.2 3.1 99 0 99
67 3.7 478 2.1 49 1.2 3.1 99 0 99
68 3.7 478 2.1 49 1.2 3.1 99 0 99
69 3.7 477 2.1 49 1.2 3.1 99 0 99
70 3.7 478 2.1 49 1.2 3.1 99 0 99
71 3.7 478 2.1 49 1.2 3.1 99 0 99
72 3.7 478 2.1 49 1.2 3.1 99 0 99
73 3.7 477 2.1 49 1.2 3.1 99 0 99
74 3.7 477 2.1 49 1.2 3.1 99 0 99
75 3.7 478 2.1 49 1.2 3.1 99 0 99
76 3.7 477 2.1 49 1.2 3.1 99 0 99
77 3.7 477 2.1 49 1.2 3.1 99 0 99
78 3.7 477 2.1 49 1.2 3.1 99 0 99
79 3.7 477 2.1 49 1.2 3.1 99 0 99
80 3.7 477 2.1 49 1.2 3.1 99 0 99
81 3.7 477 2.1 49 1.2 3.1 99 0 99
82 3.7 477 2.1 49 1.2 3.1 99 0 99
83 3.7 477 2.1 49 1.2 3.1 99 0 99
84 3.7 477 2.1 49 1.2 3.1 99 0 99
85 3.7 477 2.1 49 1.2 3.1 99 0 99
86 3.7 477 2.1 49 1.2 3.1 99 0 99
87 3.7 477 2.1 49 1.2 3.1 99 0 99
88 3.7 477 2.1 49 1.2 3.1 99 0 99
89 3.7 477 2.1 49 1.2 3.1 99 0 99
90 3.7 477 2.1 49 1.2 3.1 99 0 99
91 3.7 477 2.1 49 1.2 3.1 99 0 99
92 3.7 477 2.1 49 1.2 3.1 99 0 99
93 3.7 477 2.1 49 1.2 3.1 99 0 99
94 3.7 477 2.1 49 1.2 3.1 99 0 99
95 3.7 477 2.1 49 1.2 3.1 99 0 99
96 3.7 477 2.1 49 1.2 3.1 99 0 99
97 3.7 477 2.1 49 1.2 3.1 99 0 99
98 3.7 476 2.1 49 1.2 3.1 99 0 99
99 3.7 476 2.1 49 1.2 3.1 99 0 99
100 3.7 477 2.1 49 1.2 3.1 99 0 99
101 3.7 477 2.1 49 1.2 3.1 99 0 99
102 3.7 477 2.1 49 1.2 3.1 99 0 99
103 3.7 477 2.1 49 1.2 3.1 99 0 99
104 3.7 477 2.1 49 1.2 3.1 99 0 99
105 3.7 477 2.1 49 1.2 3.1 99 0 99
106 3.7 477 2.1 49 1.2 3.1 99 0 99
107 3.7 477 2.1 49 1.2 3.1 99 0 99
108 3.7 477 2.1 49 1.2 3.1 99 0 99
109 3.7 475 2.1 49 1.2 3.1 99 0 99
110 3.7 474 2.1 49 1.2 3.1 99 0 99
111 3.7 474 2.1 49 1.2 3.1 99 0 99
112 3.7 474 2.1 49 1.2 3.1 99 0 99
113 3.7 475 2.1 49 1.2 3.1 99 0 99
114 3.7 475 2.1 49 1.2 3.1 99 0 99
115 3.7 475 2.1 49 1.2 3.1 99 0 99
116 3.7 476 2.1 49 1.2 3.1 99 0 99
117 3.7 475 2.1 49 1.2 3.1 99 0 99
118 3.7 475 2.1 49 1.2 3.1 99 0 99
119 3.7 475 2.1 49 1.2 3.1 99 0 99
120 3.7 475 2.1 49 1.2 3.1 99 0 99
121 3.7 474 2.1 49 1.2 3.1 99 0 99
122 3.7 474 2.1 49 1.2 3.1 99 0 99
123 3.7 474 2.1 49 1.2 3.1 99 0 99
124 3.7 475 2.1 49 1.2 3.1 99 0 99
125 3.7 475 2.1 49 1.2 3.1 99 0 99
126 3.7 475 2.1 49 1.2 3.1 99 0 99
127 3.7 475 2.1 49 1.2 3.1 99 0 99
128 3.7 475 2.1 49 1.2 3.1 99 0 99
129 3.7 475 2.1 49 1.2 3.1 99 0 99
130 3.7 475 2.1 49 1.2 3.1 99 0 99
131 3.7 475 2.1 49 1.2 3.1 99 0 99
132 3.7 475 2.1 49 1.2 3.1 99 0 99
133 3.7 475 2.1 49 1.2 3.1 99 0 99
134 3.7 475 2.1 49 1.2 3.1 99 0 99
135 3.7 475 2.1 49 1.2 3.1 99 0 99
136 3.7 475 2.1 49 1.2 3.1 99 0 99
137 3.7 474 2.1 49 1.2 3.1 99 0 99
138 3.7 475 2.1 49 1.2 3.1 99 0 99
139 3.7 475 2.1 49 1.2 3.1 99 0 99
140 3.7 474 2.1 49 1.2 3.1 99 0 99
141 3.7 475 2.1 49 1.2 3.1 99 0 99
142 3.7 474 2.1 52 1.2 3.1 99 0 99
143 3.7 474 2.1 52 1.2 3.1 99 0 99
144 3.7 474 2.1 52 1.2 3.1 99 0 99
145 3.7 475 2.1 52 1.2 3.1 99 0 99
146 3.7 475 2.1 52 1.2 3.1 99 0 99
147 3.7 476 2.1 51 1.2 3.1 99 0 99
148 3.7 476 2.1 51 1.2 3.1 99 0 99
149 3.7 476 2.1 51 1.2 3.1 99 0 99
150 3.7 476 2.1 51 1.2 3.1 99 0 99
151 3.7 476 2.1 51 1.2 3.1 99 0 99
152 3.7 476 2.1 51 1.2 3.1 99 0 99
153 3.7 476 2.1 51 1.2 3.1 99 0 99
154 3.7 476 2.1 51 1.2 3.1 99 0 99
155 3.7 476 2.1 51 1.2 3.1 99 0 99
156 3.7 476 2.1 51 1.2 3.1 99 0 99
157 3.7 475 2.1 51 1.2 3.1 99 0 99
158 3.7 475 2.1 51 1.2 3.1 99 0 99
159 3.7 475 2.1 51 1.2 3.1 99 0 99
160 3.7 475 2.1 52 1.2 3.1 99 0 99
161 3.7 475 2.1 52 1.2 3.1 99 0 99
162 3.7 475 2.1 52 1.2 3.1 99 0 99
163 3.7 475 2.1 52 1.2 3.1 99 0 99
164 3.7 475 2.1 52 1.2 3.1 99 0 99
165 3.7 475 2.1 52 1.2 3.1 99 0 99
166 3.7 475 2.1 52 1.2 3.1 99 0 99
167 3.7 475 2.1 52 1.2 3.1 99 0 99
168 3.7 475 2.1 52 1.2 3.1 99 0 99
169 3.7 475 2.1 52 1.2 3.1 99 0 99
170 3.7 476 2.1 52 1.2 3.1 99 0 99
171 3.7 476 2.1 52 1.2 3.1 99 0 99
172 3.7 476 2.1 52 1.2 3.1 99 0 99
173 3.7 476 2.1 52 1.2 3.1 99 0 99
174 3.7 476 2.1 52 1.2 3.1 99 0 99
175 3.7 476 2.1 52 1.2 3.1 99 0 99
176 3.7 476 2.1 52 1.2 3.1 99 0 99
177 3.7 476 2.1 52 1.2 3.1 99 0 99
178 3.7 476 2.1 52 1.2 3.1 99 0 99
179 3.7 476 2.1 52 1.2 3.1 99 0 99
180 3.7 476 2.1 52 1.2 3.1 99 0 99
181 3.7 475 2.1 52 1.2 3.1 99 0 99
182 3.7 476 2.1 52 1.2 3.1 99 0 99
183 3.7 475 2.1 52 1.2 3.1 99 0 99
184 3.7 476 2.1 52 1.2 3.1 99 0 99
185 3.7 476 2.1 52 1.2 3.1 99 0 99
186 3.7 476 2.1 51 1.2 3.1 99 0 99
187 3.7 476 2.1 51 1.2 3.1 99 0 99
188 3.7 476 2.1 51 1.2 3.1 99 0 99
189 3.7 476 2.1 51 1.2 3.1 99 0 99
190 3.7 476 2.1 51 1.2 3.1 99 0 99
191 3.7 476 2.1 51 1.2 3.1 99 0 99
192 3.7 476 2.1 51 1.2 3.1 99 0 99
193 3.7 476 2.1 51 1.2 3.1 99 0 99
194 3.7 476 2.1 51 1.2 3.1 99 0 99
195 3.7 475 2.1 51 1.2 3.1 99 0 99
196 3.7 475 2.1 51 1.2 3.1 99 0 99
197 3.7 475 2.1 51 1.2 3.1 99 0 99
198 3.7 474 2.1 51 1.2 3.1 99 0 99
199 3.7 475 2.1 51 1.2 3.1 99 0 99
200 3.7 475 2.1 51 1.2 3.1 99 0 99
201 3.7 475 2.1 51 1.2 3.1 99 0 99
202 3.7 475 2.1 51 1.2 3.1 99 0 99
203 3.7 474 2.1 51 1.2 3.1 99 0 99
204 3.7 475 2.1 51 1.2 3.1 99 0 99
205 3.7 475 2.1 51 1.2 3.1 99 0 99
206 3.7 475 2.1 51 1.2 3.1 99 0 99
207 3.7 475 2.1 51 1.2 3.1 99 0 99
208 3.7 475 2.1 51 1.2 3.1 99 0 99
209 3.7 475 2.1 51 1.2 3.1 99 0 99
210 3.7 475 2.1 51 1.2 3.1 99 0 99
211 3.7 476 2.1 51 1.2 3.1 99 0 99
212 3.7 475 2.1 51 1.2 3.1 99 0 99
213 3.7 475 2.1 51 1.2 3.1 99 0 99
214 3.7 475 2.1 51 1.2 3.1 99 0 99
215 3.7 476 2.1 51 1.2 3.1 99 0 99
216 3.7 475 2.1 51 1.2 3.1 99 0 99
217 3.7 475 2.1 51 1.2 3.1 99 0 99
218 3.7 475 2.1 51 1.2 3.1 99 0 99
219 3.7 475 2.1 51 1.2 3.1 99 0 99
220 3.7 475 2.1 51 1.2 3.1 99 0 99
221 3.7 475 2.1 51 1.2 3.1 99 0 99
222 3.7 475 2.1 51 1.2 3.1 99 0 99
223 3.7 475 2.1 51 1.2 3.1 99 0 99
224 3.7 476 2.1 51 1.2 3.1 99 0 99
225 3.7 475 2.1 51 1.2 3.1 99 0 99
226 3.7 475 2.1 51 1.2 3.1 99 0 99
227 3.7 475 2.1 51 1.2 3.1 99 0 99
228 3.7 475 2.1 51 1.2 3.1 99 0 99
229 3.7 475 2.1 51 1.2 3.1 99 0 99
230 3.7 475 2.1 51 1.2 3.1 99 0 99
231 3.7 475 2.1 51 1.2 3.1 99 0 99
232 3.7 475 2.1 51 1.2 3.1 99 0 99
233 3.7 475 2.1 51 1.2 3.1 99 0 99
234 3.7 476 2.1 51 1.2 3.1 99 0 99
235 3.7 476 2.1 51 1.2 3.1 99 0 99
236 3.7 476 2.1 51 1.2 3.1 99 0 99
237 3.7 475 2.1 51 1.2 3.1 99 0 99
238 3.7 475 2.1 51 1.2 3.1 99 0 99
239 3.7 476 2.1 51 1.2 3.1 99 0 99
240 3.7 476 2.1 51 1.2 3.1 99 0 99
241 3.7 476 2.1 51 1.2 3.1 99 0 99
242 3.7 475 2.1 51 1.2 3.1 99 0 99
243 3.7 476 2.1 51 1.2 3.1 99 0 99
244 3.7 475 2.1 51 1.2 3.1 99 0 99
245 3.7 476 2.1 51 1.2 3.1 99 0 99
246 3.7 476 2.1 51 1.2 3.1 99 0 99
247 3.7 475 2.1 51 1.2 3.1 99 0 99
248 3.7 476 2.1 51 1.2 3.1 99 0 99
249 3.7 475 2.1 51 1.2 3.1 99 0 99
250 3.7 475 2.1 51 1.2 3.1 99 0 99
251 3.7 475 2.1 51 1.2 3.1 99 0 99
252 3.7 475 2.1 51 1.2 3.1 99 0 99
253 3.7 475 2.1 51 1.2 3.1 99 0 99
254 3.7 475 2.1 51 1.2 3.1 99 0 99
255 3.7 475 2.1 51 1.2 3.1 99 0 99
256 3.7 475 2.1 51 1.2 3.1 99 0 99
257 3.7 475 2.1 51 1.2 3.1 99 0 99
258 3.7 475 2.1 51 1.2 3.1 99 0 99
259 3.7 475 2.1 51 1.2 3.1 99 0 99
260 3.7 476 2.1 51 1.2 3.1 99 0 99
261 3.7 476 2.1 51 1.2 3.1 99 0 99
262 3.7 476 2.1 51 1.2 3.1 99 0 99
263 3.7 476 2.1 51 1.2 3.1 99 0 99
264 3.7 475 2.1 51 1.2 3.1 99 0 99
265 3.7 475 2.1 51 1.2 3.1 99 0 99
266 3.7 476 2.1 51 1.2 3.1 99 0 99
267 3.7 476 2.1 51 1.2 3.1 99 0 99
268 3.7 475 2.1 51 1.2 3.1 99 0 99
269 3.7 475 2.1 51 1.2 3.1 99 0 99
270 3.7 476 2.1 51 1.2 3.1 99 0 99
271 3.7 475 2.1 51 1.2 3.1 99 0 99
272 3.7 475 2.1 51 1.2 3.1 99 0 99
273 3.7 475 2.1 51 1.2 3.1 99 0 99
274 3.7 476 2.1 51 1.2 3.1 99 0 99
275 3.7 475 2.1 51 1.2 3.1 99 0 99
276 3.7 476 2.1 51 1.2 3.1 99 0 99
277 3.7 476 2.1 51 1.2 3.1 99 0 99
278 3.7 475 2.1 51 1.2 3.1 99 0 99
279 3.7 475 2.1 51 1.2 3.1 99 0 99
280 3.7 475 2.1 51 1.2 3.1 99 0 99
281 3.7 475 2.1 51 1.2 3.1 99 0 99
282 3.7 475 2.1 51 1.2 3.1 99 0 99
283 3.7 475 2.1 51 1.2 3.1 99 0 99
284 3.7 476 2.1 51 1.2 3.1 99 0 99
285 3.7 476 2.1 51 1.2 3.1 99 0 99
286 3.7 475 2.1 51 1.2 3.1 99 0 99
287 3.7 476 2.1 51 1.2 3.1 99 0 99
288 3.7 476 2.1 51 1.2 3.1 99 0 99
289 3.7 475 2.1 51 1.2 3.1 99 0 99
290 3.7 475 2.1 51 1.2 3.1 99 0 99
291 3.7 475 2.1 51 1.2 3.1 99 0 99
292 3.7 476 2.1 51 1.2 3.1 99 0 99
293 3.7 476 2.1 51 1.2 3.1 99 0 99
294 3.7 476 2.1 51 1.2 3.1 99 0 99
295 3.7 476 2.1 51 1.2 3.1 99 0 99
296 3.7 476 2.1 51 1.2 3.1 99 0 99
297 3.7 476 2.1 51 1.2 3.1 99 0 99
298 3.7 476 2.1 51 1.2 3.1 99 0 99
299 3.7 476 2.1 51 1.2 3.1 99 0 99
300 3.7 476 2.1 51 1.2 3.1 99 0 99
301 3.7 476 2.1 51 1.2 3.1 99 0 99
302 3.7 475 2.1 51 1.2 3.1 99 0 99
303 3.7 475 2.1 51 1.2 3.1 99 0 99
304 3.7 476 2.1 51 1.2 3.1 99 0 99
305 3.7 476 2.1 51 1.2 3.1 99 0 99
306 3.7 476 2.1 51 1.2 3.1 99 0 99
307 3.7 475 2.1 51 1.2 3.1 99 0 99
308 3.7 476 2.1 51 1.2 3.1 99 0 99
309 3.7 476 2.1 51 1.2 3.1 99 0 99
310 3.7 476 2.1 51 1.2 3.1 99 0 99
311 3.7 476 2.1 51 1.2 3.1 99 0 99
312 3.7 476 2.1 51 1.2 3.1 99 0 99
313 3.7 475 2.1 51 1.2 3.1 99 0 99
314 3.7 475 2.1 51 1.2 3.1 99 0 99
315 3.7 475 2.1 51 1.2 3.1 99 0 99
316 3.7 475 2.1 51 1.2 3.1 99 0 99
317 3.7 476 2.1 51 1.2 3.1 99 0 99
318 3.7 475 2.1 51 1.2 3.1 99 0 99
319 3.7 475 2.1 51 1.2 3.1 99 0 99
320 3.7 476 2.1 51 1.2 3.1 99 0 99
321 3.7 475 2.1 51 1.2 3.1 99 0 99
322 3.7 475 2.1 51 1.2 3.1 99 0 99
323 3.7 476 2.1 51 1.2 3.1 99 0 99
324 3.7 475 2.1 51 1.2 3.1 99 0 99
325 3.7 475 2.1 51 1.2 3.1 99 0 99
326 3.7 476 2.1 51 1.2 3.1 99 0 99
327 3.7 476 2.1 51 1.2 3.1 99 0 99
328 3.7 476 2.1 51 1.2 3.1 99 0 99
329 3.7 476 2.1 51 1.2 3.1 99 0 99
330 3.7 475 2.1 51 1.2 3.1 99 0 99
331 3.7 475 2.1 51 1.2 3.1 99 0 99
332 3.7 475 2.1 51 1.2 3.1 99 0 99
333 3.7 475 2.1 51 1.2 3.1 99 0 99
334 3.7 475 2.1 51 1.2 3.1 99 0 99
335 3.7 475 2.1 51 1.2 3.1 99 0 99
336 3.7 475 2.1 51 1.2 3.1 99 0 99
337 3.7 475 2.1 51 1.2 3.1 99 0 99
338 3.7 476 2.1 51 1.2 3.1 99 0 99
339 3.7 475 2.1 51 1.2 3.1 99 0 99
340 3.7 476 2.1 51 1.2 3.1 99 0 99
341 3.7 475 2.1 51 1.2 3.1 99 0 99
342 3.7 475 2.1 51 1.2 3.1 99 0 99
343 3.7 475 2.1 51 1.2 3.1 99 0 99
344 3.7 476 2.1 51 1.2 3.1 99 0 99
345 3.7 475 2.1 51 1.2 3.1 99 0 99
346 3.7 475 2.1 51 1.2 3.1 99 0 99
347 3.7 475 2.1 51 1.2 3.1 99 0 99
348 3.7 475 2.1 51 1.2 3.1 99 0 99
349 3.7 475 2.1 51 1.2 3.1 99 0 99
350 3.7 475 2.1 51 1.2 3.1 99 0 99
351 3.7 475 2.1 51 1.2 3.1 99 0 99
352 3.7 475 2.1 51 1.2 3.1 99 0 99
353 3.7 475 2.1 51 1.2 3.1 99 0 99
354 3.7 475 2.1 51 1.2 3.1 99 0 99
355 3.7 475 2.1 51 1.2 3.1 99 0 99
356 3.7 475 2.1 51 1.2 3.1 99 0 99
357 3.7 475 2.1 51 1.2 3.1 99 0 99
358 3.7 475 2.1 51 1.2 3.1 99 0 99
359 3.7 475 2.1 51 1.2 3.1 99 0 99
360 3.7 475 2.1 51 1.2 3.1 99 0 99
361 3.7 476 2.1 51 1.2 3.1 99 0 99
362 3.7 476 2.1 51 1.2 3.1 99 0 99
363 3.7 476 2.1 51 1.2 3.1 99 0 99
364 3.7 476 2.1 51 1.2 3.1 99 0 99
365 3.7 475 2.1 51 1.2 3.1 99 0 99
366 3.7 476 2.1 51 1.2 3.1 99 0 99
367 3.7 475 2.1 51 1.2 3.1 99 0 99
368 3.7 476 2.1 51 1.2 3.1 99 0 99
369 3.7 476 2.1 51 1.2 3.1 99 0 99
370 3.7 476 2.1 51 1.2 3.1 99 0 99
371 3.7 476 2.1 51 1.2 3.1 99 0 99
372 3.7 476 2.1 51 1.2 3.1 99 0 99
373 3.7 475 2.1 51 1.2 3.1 99 0 99
374 3.7 475 2.1 51 1.2 3.1 99 0 99
375 3.7 476 2.1 51 1.2 3.1 99 0 99
376 3.7 476 2.1 51 1.2 3.1 99 0 99
377 3.7 475 2.1 51 1.2 3.1 99 0 99
378 3.7 475 2.1 51 1.2 3.1 99 0 99
379 3.7 475 2.1 51 1.2 3.1 99 0 99
380 3.7 475 2.1 51 1.2 3.1 99 0 99
381 3.7 475 2.1 52 1.2 3.1 99 0 99
382 3.7 475 2.1 52 1.2 3.1 99 0 99
383 3.7 475 2.1 52 1.2 3.1 99 0 99
384 3.7 475 2.1 52 1.2 3.1 99 0 99
385 3.7 476 2.1 52 1.2 3.1 99 0 99
386 3.7 477 2.1 52 1.2 3.1 99 0 99
387 3.7 477 2.1 52 1.2 3.1 99 0 99
388 3.7 477 2.1 52 1.2 3.1 99 0 99
389 3.7 477 2.1 52 1.2 3.1 99 0 99
390 3.7 477 2.1 52 1.2 3.1 99 0 99
391 3.7 477 2.1 52 1.2 3.1 99 0 99
392 3.7 477 2.1 52 1.2 3.1 99 0 99
393 3.7 477 2.1 52 1.2 3.1 99 0 99
394 3.7 477 2.1 52 1.2 3.1 99 0 99
395 3.7 476 2.1 52 1.2 3.1 99 0 99
396 3.7 476 2.1 52 1.2 3.1 99 0 99
397 3.7 477 2.1 52 1.2 3.1 99 0 99
398 3.7 476 2.1 52 1.2 3.1 99 0 99
399 3.7 477 2.1 52 1.2 3.1 99 0 99
400 3.7 477 2.1 52 1.2 3.1 99 0 99
401 3.7 477 2.1 52 1.2 3.1 99 0 99
402 3.7 477 2.1 52 1.2 3.1 99 0 99
403 3.7 477 2.1 52 1.2 3.1 99 0 99
404 3.7 477 2.1 52 1.2 3.1 99 0 99
405 3.7 477 2.1 52 1.2 3.1 99 0 99
406 3.7 477 2.1 52 1.2 3.1 99 0 99
407 3.7 477 2.1 52 1.2 3.1 99 0 99
408 3.7 476 2.1 52 1.2 3.1 99 0 99
409 3.7 477 2.1 52 1.2 3.1 99 0 99
410 3.7 476 2.1 52 1.2 3.1 99 0 99
411 3.7 477 2.1 52 1.2 3.1 99 0 99
412 3.7 477 2.1 52 1.2 3.1 99 0 99
413 3.7 477 2.1 52 1.2 3.1 99 0 99
414 3.7 477 2.1 52 1.2 3.1 99 0 99
415 3.7 477 2.1 52 1.2 3.1 99 0 99
416 3.7 477 2.1 52 1.2 3.1 99 0 99
417 3.7 477 2.1 52 1.2 3.1 99 0 99
418 3.7 476 2.1 52 1.2 3.1 99 0 99
419 3.7 476 2.1 52 1.2 3.1 99 0 99
420 3.7 476 2.1 52 1.2 3.1 99 0 99
421 3.7 476 2.1 52 1.2 3.1 99 0 99
422 3.7 476 2.1 52 1.2 3.1 99 0 99
423 3.7 476 2.1 52 1.2 3.1 99 0 99
424 3.7 477 2.1 49 1.2 3.1 99 0 99
425 3.7 476 2.1 50 1.2 3.1 99 0 99
426 3.7 477 2.1 50 1.2 3.1 99 0 99
427 3.7 476 2.1 50 1.2 3.1 99 0 99
428 3.7 476 2.1 50 1.2 3.1 99 0 99
